Gender,Year,Age,Country,imputed_flag,mx,logmx
Female,2005,33,CHE,FALSE,0.000364,-7.91835669
Female,2005,34,CHE,FALSE,0.000616,-7.392263594
Female,2005,35,CHE,FALSE,0.000568,-7.473389139
Female,2005,36,CHE,FALSE,0.000446,-7.715191606
Female,2005,37,CHE,FALSE,0.000551,-7.503775749
Female,2005,38,CHE,FALSE,0.00064,-7.354042382
Female,2005,39,CHE,FALSE,0.000598,-7.421919804
Female,2005,40,CHE,FALSE,0.000604,-7.41193636
Female,2005,41,CHE,FALSE,0.000922,-6.988965334
Female,2005,42,CHE,FALSE,0.001004,-6.903763258
Female,2005,43,CHE,FALSE,0.000956,-6.952752645
Female,2005,44,CHE,FALSE,0.000812,-7.116010218
Female,2005,45,CHE,FALSE,0.001228,-6.702368449
Female,2005,46,CHE,FALSE,0.001484,-6.513014134
Female,2005,47,CHE,FALSE,0.00122,-6.70890442
Female,2005,48,CHE,FALSE,0.001682,-6.387771717
Female,2005,49,CHE,FALSE,0.002145,-6.144615727
Female,2005,50,CHE,FALSE,0.001431,-6.549381778
Female,2005,51,CHE,FALSE,0.001645,-6.410014895
Female,2005,52,CHE,FALSE,0.00208,-6.175387385
Female,2005,53,CHE,FALSE,0.002119,-6.156811
Female,2005,54,CHE,FALSE,0.002648,-5.933950641
Female,2005,55,CHE,FALSE,0.002549,-5.972054154
Female,2005,56,CHE,FALSE,0.002961,-5.82222823
Female,2005,57,CHE,FALSE,0.003288,-5.717475802
Female,2005,58,CHE,FALSE,0.003457,-5.667354118
Female,2005,59,CHE,FALSE,0.004085,-5.500433551
Female,2005,60,CHE,FALSE,0.004925,-5.313431004
Female,2005,61,CHE,FALSE,0.004507,-5.402123535
Female,2005,62,CHE,FALSE,0.005284,-5.243071892
Female,2005,63,CHE,FALSE,0.005457,-5.210856091
Female,2005,64,CHE,FALSE,0.006005,-5.115162823
Female,2005,65,CHE,FALSE,0.006838,-4.985259988
Female,2005,66,CHE,FALSE,0.00765,-4.873049631
Female,2005,67,CHE,FALSE,0.007066,-4.95246073
Female,2005,68,CHE,FALSE,0.008207,-4.80276783
Female,2005,69,CHE,FALSE,0.009311,-4.676558782
Female,2005,70,CHE,FALSE,0.011184,-4.493271093
Female,2005,71,CHE,FALSE,0.011332,-4.480124697
Female,2005,72,CHE,FALSE,0.012634,-4.371363687
Female,2005,73,CHE,FALSE,0.014115,-4.260517217
Female,2005,74,CHE,FALSE,0.016341,-4.114077992
Female,2005,75,CHE,FALSE,0.017805,-4.028275962
Female,2005,76,CHE,FALSE,0.021611,-3.834552835
Female,2005,77,CHE,FALSE,0.022632,-3.788390445
Female,2005,78,CHE,FALSE,0.026351,-3.636249054
Female,2005,79,CHE,FALSE,0.031468,-3.458784123
Female,2005,80,CHE,FALSE,0.036658,-3.306123593
Female,2005,81,CHE,FALSE,0.045459,-3.090944458
Female,2005,82,CHE,FALSE,0.050511,-2.985564145
Female,2005,83,CHE,FALSE,0.05819,-2.84404176
Female,2005,84,CHE,FALSE,0.065267,-2.72926873
Female,2005,85,CHE,FALSE,0.078841,-2.540322113
Female,2005,86,CHE,FALSE,0.094195,-2.362388177
Female,2005,87,CHE,FALSE,0.103921,-2.264124284
Female,2005,88,CHE,FALSE,0.118798,-2.130330707
Female,2005,89,CHE,FALSE,0.136527,-1.991232882
Female,2005,90,CHE,FALSE,0.157641,-1.847434983
Female,2005,91,CHE,FALSE,0.179329,-1.718533171
Female,2005,92,CHE,FALSE,0.202466,-1.597183308
Female,2005,93,CHE,FALSE,0.218878,-1.519240782
Female,2005,94,CHE,FALSE,0.256692,-1.359878356
Female,2005,95,CHE,FALSE,0.289352,-1.240111339
Female,2005,96,CHE,FALSE,0.311951,-1.164909155
Female,2005,97,CHE,FALSE,0.355898,-1.033111106
Female,2005,98,CHE,FALSE,0.398173,-0.920868695
Female,2005,99,CHE,FALSE,0.41324,-0.883726741
Female,2006,0,CHE,FALSE,0.003985,-5.525217967
Female,2006,1,CHE,FALSE,0.000337,-7.995427628
Female,2006,2,CHE,FALSE,0.000085,-9.372859301
Female,2006,3,CHE,FALSE,0.000141,-8.866750668
Female,2006,4,CHE,FALSE,0.000112,-9.097011687
Female,2006,5,CHE,FALSE,0.000139,-8.881036625
Female,2006,6,CHE,FALSE,0.000054,-9.826526511
Female,2006,7,CHE,FALSE,0.000078,-9.458801731
Female,2006,8,CHE,FALSE,0.000051,-9.883684925
Female,2006,9,CHE,FALSE,0.00015,-8.804875264
Female,2006,10,CHE,FALSE,0.000074,-9.511445465
Female,2006,11,CHE,FALSE,0.000074,-9.511445465
Female,2006,12,CHE,FALSE,0.000072,-9.538844439
Female,2006,13,CHE,FALSE,0.000093,-9.282911065
Female,2006,14,CHE,FALSE,0.000091,-9.304651051
Female,2006,15,CHE,FALSE,0.00016,-8.740336743
Female,2006,16,CHE,FALSE,0.000183,-8.606024405
Female,2006,17,CHE,FALSE,0.000346,-7.969071783
Female,2006,18,CHE,FALSE,0.000373,-7.893932138
Female,2006,19,CHE,FALSE,0.000141,-8.866750668
Female,2006,20,CHE,FALSE,0.000371,-7.899308495
Female,2006,21,CHE,FALSE,0.000046,-9.986869161
Female,2006,22,CHE,FALSE,0.000254,-8.278176291
Female,2006,23,CHE,FALSE,0.000134,-8.917670758
Female,2006,24,CHE,FALSE,0.00044,-7.728735831
Female,2006,25,CHE,FALSE,0.000238,-8.343239884
Female,2006,26,CHE,FALSE,0.000363,-7.921107724
Female,2006,27,CHE,FALSE,0.000149,-8.811564252
Female,2006,28,CHE,FALSE,0.000315,-8.062937919
Female,2006,29,CHE,FALSE,0.000371,-7.899308495
Female,2006,30,CHE,FALSE,0.000287,-8.156028342
Female,2006,31,CHE,FALSE,0.000492,-7.617031841
Female,2006,32,CHE,FALSE,0.000485,-7.631361667
Female,2006,33,CHE,FALSE,0.000302,-8.105083541
Female,2006,34,CHE,FALSE,0.000343,-7.977780111
Female,2006,35,CHE,FALSE,0.000455,-7.695213139
Female,2006,36,CHE,FALSE,0.000479,-7.643809961
Female,2006,37,CHE,FALSE,0.000395,-7.836624793
Female,2006,38,CHE,FALSE,0.000404,-7.81409568
Female,2006,39,CHE,FALSE,0.000718,-7.239040989
Female,2006,40,CHE,FALSE,0.000644,-7.347811832
Female,2006,41,CHE,FALSE,0.000788,-7.146012468
Female,2006,42,CHE,FALSE,0.000842,-7.079730544
Female,2006,43,CHE,FALSE,0.000764,-7.176942769
Female,2006,44,CHE,FALSE,0.000971,-6.93718409
Female,2006,45,CHE,FALSE,0.001031,-6.877226074
Female,2006,46,CHE,FALSE,0.001573,-6.454770655
Female,2006,47,CHE,FALSE,0.001184,-6.738856743
Female,2006,48,CHE,FALSE,0.001585,-6.447170872
Female,2006,49,CHE,FALSE,0.001891,-6.270649489
Female,2006,50,CHE,FALSE,0.001919,-6.255951062
Female,2006,51,CHE,FALSE,0.002142,-6.146015307
Female,2006,52,CHE,FALSE,0.002253,-6.095492618
Female,2006,53,CHE,FALSE,0.002616,-5.946108845
Female,2006,54,CHE,FALSE,0.00219,-6.123853735
Female,2006,55,CHE,FALSE,0.002974,-5.817847431
Female,2006,56,CHE,FALSE,0.003251,-5.728792638
Female,2006,57,CHE,FALSE,0.003268,-5.723577102
Female,2006,58,CHE,FALSE,0.003789,-5.575653147
Female,2006,59,CHE,FALSE,0.003945,-5.535306325
Female,2006,60,CHE,FALSE,0.00364,-5.615771597
Female,2006,61,CHE,FALSE,0.005249,-5.249717697
Female,2006,62,CHE,FALSE,0.004859,-5.326922624
Female,2006,63,CHE,FALSE,0.00596,-5.122684798
Female,2006,64,CHE,FALSE,0.005981,-5.119167501
Female,2006,65,CHE,FALSE,0.006654,-5.012537101
Female,2006,66,CHE,FALSE,0.006449,-5.043830199
Female,2006,67,CHE,FALSE,0.007567,-4.883958591
Female,2006,68,CHE,FALSE,0.008699,-4.744547202
Female,2006,69,CHE,FALSE,0.009771,-4.628336464
Female,2006,70,CHE,FALSE,0.010591,-4.547750695
Female,2006,71,CHE,FALSE,0.011161,-4.49532972
Female,2006,72,CHE,FALSE,0.012482,-4.383467672
Female,2006,73,CHE,FALSE,0.014741,-4.217122552
Female,2006,74,CHE,FALSE,0.01606,-4.13142357
Female,2006,75,CHE,FALSE,0.017321,-4.055835641
Female,2006,76,CHE,FALSE,0.020917,-3.867193054
Female,2006,77,CHE,FALSE,0.025839,-3.655870301
Female,2006,78,CHE,FALSE,0.026139,-3.644326827
Female,2006,79,CHE,FALSE,0.030617,-3.486199869
Female,2006,80,CHE,FALSE,0.033965,-3.382424696
Female,2006,81,CHE,FALSE,0.038963,-3.245142801
Female,2006,82,CHE,FALSE,0.045741,-3.084760228
Female,2006,83,CHE,FALSE,0.057168,-2.861760978
Female,2006,84,CHE,FALSE,0.06377,-2.752472419
Female,2006,85,CHE,FALSE,0.076679,-2.568127402
Female,2006,86,CHE,FALSE,0.088208,-2.428057617
Female,2006,87,CHE,FALSE,0.101985,-2.282929535
Female,2006,88,CHE,FALSE,0.115498,-2.158502065
Female,2006,89,CHE,FALSE,0.133888,-2.010751649
Female,2006,90,CHE,FALSE,0.150025,-1.896953332
Female,2006,91,CHE,FALSE,0.173997,-1.748717221
Female,2006,92,CHE,FALSE,0.198276,-1.61809528
Female,2006,93,CHE,FALSE,0.209807,-1.561567218
Female,2006,94,CHE,FALSE,0.245916,-1.402765265
Female,2006,95,CHE,FALSE,0.27364,-1.295941905
Female,2006,96,CHE,FALSE,0.286956,-1.248426385
Female,2006,97,CHE,FALSE,0.326639,-1.118899693
Female,2006,98,CHE,FALSE,0.334829,-1.094135325
Female,2006,99,CHE,FALSE,0.404116,-0.906053314
Female,2007,0,CHE,FALSE,0.003942,-5.53606707
Female,2007,1,CHE,FALSE,0.000451,-7.704043218
Female,2007,2,CHE,FALSE,0.000139,-8.881036625
Female,2007,3,CHE,FALSE,0.000028,-10.48330605
Female,2007,4,CHE,FALSE,0.000056,-9.790158867
Female,2007,5,CHE,FALSE,0.00014,-8.873868135
Female,2007,6,CHE,FALSE,0.00011,-9.115030192
Female,2007,7,CHE,FALSE,0.000027,-10.51967369
Female,2007,8,CHE,FALSE,0.000078,-9.458801731
Female,2007,9,CHE,FALSE,0.000051,-9.883684925
Female,2007,10,CHE,FALSE,0.000124,-8.995228992
Female,2007,11,CHE,FALSE,0.000074,-9.511445465
Female,2007,12,CHE,FALSE,0.000098,-9.230543079
Female,2007,13,CHE,FALSE,0.000024,-10.63745673
Female,2007,14,CHE,FALSE,0.000139,-8.881036625
Female,2007,15,CHE,FALSE,0.000226,-8.394975559
Female,2007,16,CHE,FALSE,0.000181,-8.617013527
Female,2007,17,CHE,FALSE,0.000296,-8.125151104
Female,2007,18,CHE,FALSE,0.000137,-8.895529632
Female,2007,19,CHE,FALSE,0.000184,-8.6005748
Female,2007,20,CHE,FALSE,0.000323,-8.037858235
Female,2007,21,CHE,FALSE,0.000182,-8.611503871
Female,2007,22,CHE,FALSE,0.000248,-8.302081812
Female,2007,23,CHE,FALSE,0.000293,-8.135337949
Female,2007,24,CHE,FALSE,0.000284,-8.16653632
Female,2007,25,CHE,FALSE,0.000364,-7.91835669
Female,2007,26,CHE,FALSE,0.000274,-8.202382452
Female,2007,27,CHE,FALSE,0.00027,-8.217088599
Female,2007,28,CHE,FALSE,0.000207,-8.482791765
Female,2007,29,CHE,FALSE,0.000327,-8.025550387
Female,2007,30,CHE,FALSE,0.000222,-8.412833176
Female,2007,31,CHE,FALSE,0.000261,-8.250990151
Female,2007,32,CHE,FALSE,0.000426,-7.761071212
Female,2007,33,CHE,FALSE,0.000363,-7.921107724
Female,2007,34,CHE,FALSE,0.000373,-7.893932138
Female,2007,35,CHE,FALSE,0.000393,-7.841700946
Female,2007,36,CHE,FALSE,0.00045,-7.706262975
Female,2007,37,CHE,FALSE,0.000527,-7.548310009
Female,2007,38,CHE,FALSE,0.000408,-7.804243384
Female,2007,39,CHE,FALSE,0.00053,-7.542633551
Female,2007,40,CHE,FALSE,0.000476,-7.650092704
Female,2007,41,CHE,FALSE,0.000875,-7.041286672
Female,2007,42,CHE,FALSE,0.0008,-7.13089883
Female,2007,43,CHE,FALSE,0.000854,-7.065579364
Female,2007,44,CHE,FALSE,0.000951,-6.957996495
Female,2007,45,CHE,FALSE,0.000952,-6.956945523
Female,2007,46,CHE,FALSE,0.000961,-6.947536149
Female,2007,47,CHE,FALSE,0.001191,-6.732961989
Female,2007,48,CHE,FALSE,0.001501,-6.501623726
Female,2007,49,CHE,FALSE,0.001712,-6.370093001
Female,2007,50,CHE,FALSE,0.001837,-6.299621473
Female,2007,51,CHE,FALSE,0.00198,-6.224658434
Female,2007,52,CHE,FALSE,0.002069,-6.18068988
Female,2007,53,CHE,FALSE,0.002119,-6.156811
Female,2007,54,CHE,FALSE,0.002888,-5.847191058
Female,2007,55,CHE,FALSE,0.003354,-5.697601616
Female,2007,56,CHE,FALSE,0.003159,-5.757499757
Female,2007,57,CHE,FALSE,0.003753,-5.585199759
Female,2007,58,CHE,FALSE,0.003414,-5.679870655
Female,2007,59,CHE,FALSE,0.004023,-5.515727386
Female,2007,60,CHE,FALSE,0.004651,-5.370673029
Female,2007,61,CHE,FALSE,0.004659,-5.368954446
Female,2007,62,CHE,FALSE,0.004885,-5.321585993
Female,2007,63,CHE,FALSE,0.005261,-5.247434156
Female,2007,64,CHE,FALSE,0.006227,-5.078860603
Female,2007,65,CHE,FALSE,0.00608,-5.102750583
Female,2007,66,CHE,FALSE,0.006786,-4.992893613
Female,2007,67,CHE,FALSE,0.007568,-4.883826447
Female,2007,68,CHE,FALSE,0.008446,-4.774062322
Female,2007,69,CHE,FALSE,0.009858,-4.619471971
Female,2007,70,CHE,FALSE,0.009748,-4.630693143
Female,2007,71,CHE,FALSE,0.011176,-4.493986657
Female,2007,72,CHE,FALSE,0.012589,-4.374931862
Female,2007,73,CHE,FALSE,0.015477,-4.168400228
Female,2007,74,CHE,FALSE,0.016016,-4.134167056
Female,2007,75,CHE,FALSE,0.01749,-4.04612599
Female,2007,76,CHE,FALSE,0.020728,-3.876269836
Female,2007,77,CHE,FALSE,0.0215,-3.839702344
Female,2007,78,CHE,FALSE,0.02575,-3.659320652
Female,2007,79,CHE,FALSE,0.029861,-3.511201998
Female,2007,80,CHE,FALSE,0.032962,-3.412399896
Female,2007,81,CHE,FALSE,0.041575,-3.180256254
Female,2007,82,CHE,FALSE,0.052263,-2.951466615
Female,2007,83,CHE,FALSE,0.054683,-2.906202404
Female,2007,84,CHE,FALSE,0.061211,-2.793428367
Female,2007,85,CHE,FALSE,0.075975,-2.57735094
Female,2007,86,CHE,FALSE,0.083781,-2.479549028
Female,2007,87,CHE,FALSE,0.100719,-2.295420818
Female,2007,88,CHE,FALSE,0.114831,-2.164293797
Female,2007,89,CHE,FALSE,0.12889,-2.048795952
Female,2007,90,CHE,FALSE,0.1446,-1.933783969
Female,2007,91,CHE,FALSE,0.176846,-1.732475982
Female,2007,92,CHE,FALSE,0.192324,-1.648573829
Female,2007,93,CHE,FALSE,0.219731,-1.515351208
Female,2007,94,CHE,FALSE,0.265573,-1.325865523
Female,2007,95,CHE,FALSE,0.275441,-1.289381829
Female,2007,96,CHE,FALSE,0.291412,-1.233017206
Female,2007,97,CHE,FALSE,0.326858,-1.118229453
Female,2007,98,CHE,FALSE,0.394582,-0.929928302
Female,2007,99,CHE,FALSE,0.421802,-0.863219269
Female,2008,0,CHE,FALSE,0.003778,-5.57856051
Female,2008,1,CHE,FALSE,0.000083,-9.39666995
Female,2008,2,CHE,FALSE,0.000139,-8.881036625
Female,2008,3,CHE,FALSE,0.000138,-8.888256873
Female,2008,4,CHE,FALSE,0.000056,-9.790158867
Female,2008,5,CHE,FALSE,0.000138,-8.888256873
Female,2008,6,CHE,FALSE,0.000083,-9.39666995
Female,2008,7,CHE,TRUE,0.000119111,-9.035453794
Female,2008,8,CHE,FALSE,0.000053,-9.845218644
Female,2008,9,CHE,FALSE,0.000051,-9.883684925
Female,2008,10,CHE,FALSE,0.000101,-9.200390041
Female,2008,11,CHE,FALSE,0.000025,-10.59663473
Female,2008,12,CHE,FALSE,0.000097,-9.240799579
Female,2008,13,CHE,FALSE,0.000048,-9.944309547
Female,2008,14,CHE,FALSE,0.000095,-9.261633666
Female,2008,15,CHE,FALSE,0.000115,-9.07057843
Female,2008,16,CHE,FALSE,0.000156,-8.765654551
Female,2008,17,CHE,FALSE,0.00027,-8.217088599
Female,2008,18,CHE,FALSE,0.00018,-8.622553707
Female,2008,19,CHE,FALSE,0.000224,-8.403864506
Female,2008,20,CHE,FALSE,0.000269,-8.220799178
Female,2008,21,CHE,FALSE,0.000158,-8.752915525
Female,2008,22,CHE,FALSE,0.000244,-8.318342333
Female,2008,23,CHE,FALSE,0.000109,-9.124162676
Female,2008,24,CHE,FALSE,0.000304,-8.098482857
Female,2008,25,CHE,FALSE,0.000295,-8.128535202
Female,2008,26,CHE,FALSE,0.000308,-8.085410775
Female,2008,27,CHE,FALSE,0.000222,-8.412833176
Female,2008,28,CHE,FALSE,0.00028,-8.180720955
Female,2008,29,CHE,FALSE,0.0003,-8.111728083
Female,2008,30,CHE,FALSE,0.000338,-7.992464662
Female,2008,31,CHE,FALSE,0.000294,-8.131930791
Female,2008,32,CHE,FALSE,0.000372,-7.896616704
Female,2008,33,CHE,FALSE,0.000398,-7.829058553
Female,2008,34,CHE,FALSE,0.000431,-7.749402468
Female,2008,35,CHE,FALSE,0.000386,-7.859673188
Female,2008,36,CHE,FALSE,0.000282,-8.173603487
Female,2008,37,CHE,FALSE,0.000632,-7.366621164
Female,2008,38,CHE,FALSE,0.000453,-7.699618432
Female,2008,39,CHE,FALSE,0.000647,-7.343164263
Female,2008,40,CHE,FALSE,0.000462,-7.679945667
Female,2008,41,CHE,FALSE,0.000645,-7.346260241
Female,2008,42,CHE,FALSE,0.000589,-7.437084374
Female,2008,43,CHE,FALSE,0.000917,-6.994403086
Female,2008,44,CHE,FALSE,0.000987,-6.920840519
Female,2008,45,CHE,FALSE,0.001136,-6.780241959
Female,2008,46,CHE,FALSE,0.000964,-6.944419263
Female,2008,47,CHE,FALSE,0.001293,-6.650790179
Female,2008,48,CHE,FALSE,0.001582,-6.44906541
Female,2008,49,CHE,FALSE,0.001162,-6.757612621
Female,2008,50,CHE,FALSE,0.001583,-6.448433498
Female,2008,51,CHE,FALSE,0.001818,-6.310018283
Female,2008,52,CHE,FALSE,0.00202,-6.204657768
Female,2008,53,CHE,FALSE,0.002268,-6.088856893
Female,2008,54,CHE,FALSE,0.002849,-5.860787223
Female,2008,55,CHE,FALSE,0.002982,-5.815161063
Female,2008,56,CHE,FALSE,0.00248,-5.999496719
Female,2008,57,CHE,FALSE,0.003321,-5.707489337
Female,2008,58,CHE,FALSE,0.003434,-5.674029517
Female,2008,59,CHE,FALSE,0.003768,-5.581210922
Female,2008,60,CHE,FALSE,0.00468,-5.364457169
Female,2008,61,CHE,FALSE,0.004763,-5.346877557
Female,2008,62,CHE,FALSE,0.00526,-5.247624252
Female,2008,63,CHE,FALSE,0.006097,-5.099958432
Female,2008,64,CHE,FALSE,0.005486,-5.205555886
Female,2008,65,CHE,FALSE,0.006204,-5.082561034
Female,2008,66,CHE,FALSE,0.007235,-4.928824919
Female,2008,67,CHE,FALSE,0.007031,-4.957426336
Female,2008,68,CHE,FALSE,0.008798,-4.733230856
Female,2008,69,CHE,FALSE,0.008815,-4.731300463
Female,2008,70,CHE,FALSE,0.010256,-4.579892379
Female,2008,71,CHE,FALSE,0.010662,-4.541069261
Female,2008,72,CHE,FALSE,0.012733,-4.36355823
Female,2008,73,CHE,FALSE,0.013505,-4.304695292
Female,2008,74,CHE,FALSE,0.016364,-4.112671479
Female,2008,75,CHE,FALSE,0.018015,-4.016550535
Female,2008,76,CHE,FALSE,0.018978,-3.964474865
Female,2008,77,CHE,FALSE,0.022613,-3.789230317
Female,2008,78,CHE,FALSE,0.02394,-3.732204579
Female,2008,79,CHE,FALSE,0.029334,-3.529008026
Female,2008,80,CHE,FALSE,0.032661,-3.421573573
Female,2008,81,CHE,FALSE,0.039357,-3.235081429
Female,2008,82,CHE,FALSE,0.046051,-3.078005801
Female,2008,83,CHE,FALSE,0.053389,-2.930150547
Female,2008,84,CHE,FALSE,0.065532,-2.725216706
Female,2008,85,CHE,FALSE,0.076627,-2.568805784
Female,2008,86,CHE,FALSE,0.08436,-2.472661923
Female,2008,87,CHE,FALSE,0.096249,-2.340816695
Female,2008,88,CHE,FALSE,0.112984,-2.180509063
Female,2008,89,CHE,FALSE,0.124668,-2.082101075
Female,2008,90,CHE,FALSE,0.156178,-1.856758897
Female,2008,91,CHE,FALSE,0.164943,-1.802155319
Female,2008,92,CHE,FALSE,0.202922,-1.59493361
Female,2008,93,CHE,FALSE,0.22106,-1.509321121
Female,2008,94,CHE,FALSE,0.249227,-1.389391151
Female,2008,95,CHE,FALSE,0.270431,-1.307738296
Female,2008,96,CHE,FALSE,0.309234,-1.173657007
Female,2008,97,CHE,FALSE,0.349653,-1.050814045
Female,2008,98,CHE,FALSE,0.377236,-0.974884293
Female,2008,99,CHE,FALSE,0.403661,-0.907179862
Female,2009,0,CHE,FALSE,0.003818,-5.568028554
Female,2009,1,CHE,FALSE,0.000322,-8.040959012
Female,2009,2,CHE,FALSE,0.000164,-8.71564413
Female,2009,3,CHE,FALSE,0.000082,-9.408791311
Female,2009,4,CHE,FALSE,0.000054,-9.826526511
Female,2009,5,CHE,FALSE,0.000082,-9.408791311
Female,2009,6,CHE,FALSE,0.000164,-8.71564413
Female,2009,7,CHE,FALSE,0.000055,-9.808177373
Female,2009,8,CHE,FALSE,0.000081,-9.421061403
Female,2009,9,CHE,FALSE,0.000105,-9.161550208
Female,2009,10,CHE,FALSE,0.000025,-10.59663473
Female,2009,11,CHE,FALSE,0.00005,-9.903487553
Female,2009,12,CHE,FALSE,0.000097,-9.240799579
Female,2009,13,CHE,FALSE,0.000072,-9.538844439
Female,2009,14,CHE,FALSE,0.000192,-8.558015186
Female,2009,15,CHE,FALSE,0.000095,-9.261633666
Female,2009,16,CHE,FALSE,0.000182,-8.611503871
Female,2009,17,CHE,FALSE,0.000067,-9.610817939
Female,2009,18,CHE,FALSE,0.000244,-8.318342333
Female,2009,19,CHE,FALSE,0.00033,-8.016417904
Female,2009,20,CHE,FALSE,0.000218,-8.431015495
Female,2009,21,CHE,FALSE,0.000285,-8.163021378
Female,2009,22,CHE,FALSE,0.00011,-9.115030192
Female,2009,23,CHE,FALSE,0.000193,-8.552820369
Female,2009,24,CHE,FALSE,0.000211,-8.463652424
Female,2009,25,CHE,FALSE,0.000294,-8.131930791
Female,2009,26,CHE,FALSE,0.000243,-8.322449115
Female,2009,27,CHE,FALSE,0.000217,-8.435613204
Female,2009,28,CHE,FALSE,0.000195,-8.542510999
Female,2009,29,CHE,FALSE,0.000213,-8.454218392
Female,2009,30,CHE,FALSE,0.000233,-8.364472104
Female,2009,31,CHE,FALSE,0.000232,-8.368773186
Female,2009,32,CHE,FALSE,0.000344,-7.974868901
Female,2009,33,CHE,FALSE,0.000345,-7.971966141
Female,2009,34,CHE,FALSE,0.000316,-8.059768344
Female,2009,35,CHE,FALSE,0.00035,-7.957577403
Female,2009,36,CHE,FALSE,0.00029,-8.145629635
Female,2009,37,CHE,FALSE,0.000486,-7.629301934
Female,2009,38,CHE,FALSE,0.00027,-8.217088599
Female,2009,39,CHE,FALSE,0.000631,-7.368204695
Female,2009,40,CHE,FALSE,0.000673,-7.303765228
Female,2009,41,CHE,FALSE,0.000646,-7.344711054
Female,2009,42,CHE,FALSE,0.000717,-7.240434717
Female,2009,43,CHE,FALSE,0.000616,-7.392263594
Female,2009,44,CHE,FALSE,0.000698,-7.267291455
Female,2009,45,CHE,FALSE,0.00092,-6.991136888
Female,2009,46,CHE,FALSE,0.001208,-6.718789179
Female,2009,47,CHE,FALSE,0.001382,-6.584223554
Female,2009,48,CHE,FALSE,0.001353,-6.60543093
Female,2009,49,CHE,FALSE,0.001526,-6.485105346
Female,2009,50,CHE,FALSE,0.001739,-6.354445044
Female,2009,51,CHE,FALSE,0.00158,-6.450330432
Female,2009,52,CHE,FALSE,0.002152,-6.141357637
Female,2009,53,CHE,FALSE,0.002172,-6.132106877
Female,2009,54,CHE,FALSE,0.002959,-5.822903906
Female,2009,55,CHE,FALSE,0.002736,-5.901258279
Female,2009,56,CHE,FALSE,0.002988,-5.813151012
Female,2009,57,CHE,FALSE,0.003078,-5.783475244
Female,2009,58,CHE,FALSE,0.003632,-5.617971818
Female,2009,59,CHE,FALSE,0.003703,-5.598611977
Female,2009,60,CHE,FALSE,0.004042,-5.51101566
Female,2009,61,CHE,FALSE,0.004706,-5.358916989
Female,2009,62,CHE,FALSE,0.004729,-5.354041515
Female,2009,63,CHE,FALSE,0.005493,-5.204280725
Female,2009,64,CHE,FALSE,0.005593,-5.186239463
Female,2009,65,CHE,FALSE,0.006427,-5.047247413
Female,2009,66,CHE,FALSE,0.007502,-4.892585627
Female,2009,67,CHE,FALSE,0.007628,-4.875929591
Female,2009,68,CHE,FALSE,0.008142,-4.810719429
Female,2009,69,CHE,FALSE,0.009046,-4.705432608
Female,2009,70,CHE,FALSE,0.009346,-4.672806835
Female,2009,71,CHE,FALSE,0.011527,-4.463063169
Female,2009,72,CHE,FALSE,0.012857,-4.353866869
Female,2009,73,CHE,FALSE,0.013723,-4.288682022
Female,2009,74,CHE,FALSE,0.016583,-4.099377205
Female,2009,75,CHE,FALSE,0.017512,-4.044868919
Female,2009,76,CHE,FALSE,0.020565,-3.884164677
Female,2009,77,CHE,FALSE,0.022565,-3.791355246
Female,2009,78,CHE,FALSE,0.024394,-3.713418079
Female,2009,79,CHE,FALSE,0.028795,-3.547553518
Female,2009,80,CHE,FALSE,0.034146,-3.37710983
Female,2009,81,CHE,FALSE,0.037426,-3.285389629
Female,2009,82,CHE,FALSE,0.046105,-3.076833875
Female,2009,83,CHE,FALSE,0.055187,-2.897027861
Female,2009,84,CHE,FALSE,0.062303,-2.7757457
Female,2009,85,CHE,FALSE,0.072379,-2.625839077
Female,2009,86,CHE,FALSE,0.083444,-2.483579531
Female,2009,87,CHE,FALSE,0.100003,-2.302555093
Female,2009,88,CHE,FALSE,0.110325,-2.204324724
Female,2009,89,CHE,FALSE,0.131462,-2.029037443
Female,2009,90,CHE,FALSE,0.157365,-1.849187331
Female,2009,91,CHE,FALSE,0.179808,-1.715865664
Female,2009,92,CHE,FALSE,0.198566,-1.61663374
Female,2009,93,CHE,FALSE,0.222898,-1.501041011
Female,2009,94,CHE,FALSE,0.259853,-1.347639192
Female,2009,95,CHE,FALSE,0.27248,-1.300190062
Female,2009,96,CHE,FALSE,0.304812,-1.188060086
Female,2009,97,CHE,FALSE,0.354722,-1.036420895
Female,2009,98,CHE,FALSE,0.366809,-1.002914002
Female,2009,99,CHE,FALSE,0.406187,-0.900941634
Female,2010,0,CHE,FALSE,0.004178,-5.477922616
Female,2010,1,CHE,FALSE,0.000132,-8.932708635
Female,2010,2,CHE,FALSE,0.000185,-8.595154733
Female,2010,3,CHE,FALSE,0.000054,-9.826526511
Female,2010,4,CHE,FALSE,0.000081,-9.421061403
Female,2010,5,CHE,FALSE,0.000108,-9.133379331
Female,2010,6,CHE,FALSE,0.000108,-9.133379331
Female,2010,7,CHE,TRUE,0.000109063,-9.123589446
Female,2010,8,CHE,FALSE,0.000027,-10.51967369
Female,2010,9,CHE,FALSE,0.00008,-9.433483923
Female,2010,10,CHE,FALSE,0.000051,-9.883684925
Female,2010,11,CHE,FALSE,0.000075,-9.498022444
Female,2010,12,CHE,FALSE,0.000099,-9.220390708
Female,2010,13,CHE,FALSE,0.000072,-9.538844439
